"loan_id","issue_month","term","grade","loan_amount","interest_rate"
7791,"Jan-2018",36,"B",10000,9.44
7792,"Mar-2018",36,"C",10000,13.58
7793,"Mar-2018",36,"C",2500,12.62
7794,"Jan-2018",36,"C",24000,12.62
7795,"Feb-2018",36,"E",6650,22.91
7797,"Feb-2018",36,"A",10000,7.96
7799,"Jan-2018",36,"A",16000,6.72
7800,"Feb-2018",36,"B",8000,10.9
7801,"Feb-2018",36,"B",4000,11.99
7803,"Feb-2018",36,"B",8000,9.44
7804,"Mar-2018",36,"A",15000,5.31
7805,"Jan-2018",36,"B",5000,11.99
7806,"Feb-2018",36,"A",3200,6.08
7807,"Jan-2018",36,"A",30000,5.32
7809,"Feb-2018",36,"C",5000,15.05
7810,"Mar-2018",36,"D",10000,20.39
7811,"Jan-2018",36,"A",5000,6.72
7812,"Feb-2018",36,"C",13000,15.05
7815,"Feb-2018",36,"B",5500,9.93
7816,"Jan-2018",36,"A",7200,6.72
7817,"Mar-2018",36,"D",10000,18.45
7819,"Jan-2018",36,"D",6000,18.06
7820,"Feb-2018",36,"A",21600,6.07
7822,"Mar-2018",36,"A",4500,7.34
7824,"Feb-2018",36,"B",8400,9.92
7825,"Feb-2018",36,"D",30000,17.09
7826,"Mar-2018",36,"A",5000,6.71
7827,"Jan-2018",36,"A",16000,7.35
7829,"Mar-2018",36,"A",12000,7.34
7831,"Jan-2018",36,"A",15000,7.35
7832,"Mar-2018",36,"B",13700,9.92
7833,"Mar-2018",36,"A",9600,6.71
7836,"Feb-2018",36,"D",25000,19.03
7837,"Feb-2018",36,"C",10000,16.02
7838,"Mar-2018",36,"B",5500,9.92
7839,"Mar-2018",36,"A",7500,7.34
7842,"Feb-2018",36,"A",7000,6.08
7843,"Mar-2018",36,"B",16000,9.92
7845,"Feb-2018",36,"C",32000,14.08
7846,"Feb-2018",36,"A",7500,6.71
7847,"Feb-2018",36,"A",4800,7.35
7849,"Feb-2018",36,"C",4000,13.58
7850,"Feb-2018",36,"A",8000,7.97
7851,"Mar-2018",36,"C",6000,13.58
7853,"Jan-2018",36,"A",8000,7.97
7854,"Mar-2018",36,"A",25000,6.07
7855,"Mar-2018",36,"B",30000,9.92
7856,"Mar-2018",36,"A",5000,5.31
7857,"Jan-2018",36,"C",15000,15.05
7861,"Mar-2018",36,"A",15000,7.34
7862,"Mar-2018",36,"A",20000,5.31
7864,"Mar-2018",36,"B",19000,9.43
7865,"Feb-2018",36,"A",8000,5.31
7866,"Mar-2018",36,"B",6500,10.41
7867,"Jan-2018",36,"D",30000,18.06
7868,"Feb-2018",36,"C",5000,14.08
7869,"Mar-2018",36,"B",12000,10.41
7870,"Mar-2018",36,"C",1200,15.04
7871,"Jan-2018",36,"A",36475,7.97
7875,"Jan-2018",36,"A",4000,6.72
7877,"Mar-2018",36,"C",35000,12.61
7878,"Mar-2018",36,"B",10000,9.92
7880,"Mar-2018",36,"A",12500,7.34
7881,"Feb-2018",36,"B",2800,9.44
7884,"Feb-2018",36,"B",40000,9.92
7885,"Jan-2018",36,"C",12600,13.59
7889,"Feb-2018",36,"D",20000,17.09
7890,"Feb-2018",36,"D",35500,21.45
7893,"Feb-2018",36,"A",18000,5.31
7895,"Jan-2018",36,"B",6025,10.42
7896,"Mar-2018",36,"A",15000,5.31
7898,"Jan-2018",36,"B",6000,10.91
7900,"Feb-2018",36,"B",10000,9.44
7901,"Jan-2018",36,"A",40000,5.32
7903,"Feb-2018",36,"A",10450,6.08
7904,"Jan-2018",36,"D",5000,17.09
7905,"Mar-2018",36,"A",12000,7.96
7906,"Jan-2018",36,"A",10000,7.97
7907,"Mar-2018",36,"B",12000,9.43
7909,"Feb-2018",36,"A",20000,5.31
7911,"Feb-2018",36,"A",40000,6.07
7913,"Feb-2018",36,"C",6400,13.59
7914,"Mar-2018",36,"A",8000,7.96
7915,"Jan-2018",36,"C",2000,14.08
7918,"Feb-2018",36,"C",4000,13.58
7919,"Jan-2018",36,"D",6500,19.03
7920,"Feb-2018",36,"A",10500,7.96
7921,"Feb-2018",36,"A",12000,7.96
7922,"Feb-2018",36,"A",2000,6.72
7925,"Jan-2018",36,"D",24000,17.09
7926,"Jan-2018",36,"B",5000,9.44
7927,"Mar-2018",36,"A",28000,7.34
7928,"Mar-2018",36,"B",19725,11.98
7929,"Jan-2018",36,"D",7000,19.03
7930,"Mar-2018",36,"B",12000,9.92
7933,"Mar-2018",36,"A",11200,7.97
7934,"Jan-2018",36,"B",1700,9.44
7935,"Jan-2018",36,"A",40000,5.32
7936,"Feb-2018",36,"C",10000,15.05
7938,"Feb-2018",36,"C",9600,12.62
7939,"Feb-2018",36,"A",28000,5.32
7940,"Feb-2018",36,"A",15000,6.72
7941,"Jan-2018",36,"A",20000,5.32
7942,"Feb-2018",36,"B",15000,11.99
7944,"Mar-2018",36,"A",10000,6.07
7947,"Feb-2018",36,"C",8400,15.05
7948,"Feb-2018",36,"C",10000,13.59
7949,"Mar-2018",36,"B",7000,11.98
7951,"Mar-2018",36,"D",5200,18.45
7954,"Feb-2018",36,"A",16000,7.35
7955,"Jan-2018",36,"B",18000,9.44
7957,"Mar-2018",36,"C",5000,14.07
7959,"Feb-2018",36,"D",30000,19.03
7961,"Jan-2018",36,"E",1000,22.91
7962,"Jan-2018",36,"A",25000,7.35
7963,"Mar-2018",36,"D",3000,18.45
7964,"Jan-2018",36,"C",20000,15.05
7966,"Mar-2018",36,"B",2500,10.9
7967,"Feb-2018",36,"A",10000,6.08
7968,"Mar-2018",36,"B",12000,10.9
7970,"Jan-2018",36,"A",8000,6.72
7972,"Mar-2018",36,"C",25000,13.58
7973,"Mar-2018",36,"C",8000,15.04
7975,"Mar-2018",36,"D",9000,17.47
7978,"Feb-2018",36,"D",28000,20.39
7980,"Feb-2018",36,"B",16000,9.93
7981,"Jan-2018",36,"C",6000,15.05
7982,"Mar-2018",36,"D",12500,18.45
7985,"Mar-2018",36,"C",10000,14.07
7986,"Mar-2018",36,"C",35000,14.07
7987,"Jan-2018",36,"A",9000,7.97
7989,"Jan-2018",36,"C",13500,15.05
7991,"Feb-2018",36,"C",20000,12.62
7994,"Feb-2018",36,"B",25000,11.98
7996,"Feb-2018",36,"A",40000,6.08
7997,"Feb-2018",36,"B",20000,10.41
7998,"Jan-2018",36,"C",7500,13.59
8000,"Jan-2018",36,"A",35000,7.35
8001,"Mar-2018",36,"B",12000,10.9
8005,"Jan-2018",36,"B",2500,9.93
8006,"Mar-2018",36,"C",20000,13.58
8009,"Mar-2018",36,"B",30000,9.43
8011,"Jan-2018",36,"B",14000,9.93
8014,"Mar-2018",36,"A",25000,7.34
8016,"Mar-2018",36,"A",10000,5.31
8017,"Jan-2018",36,"C",21000,12.62
8019,"Jan-2018",36,"B",40000,10.91
8020,"Jan-2018",36,"C",16800,12.62
8021,"Mar-2018",36,"A",7000,5.31
8023,"Mar-2018",36,"A",14400,7.96
8024,"Feb-2018",36,"C",30000,14.07
8025,"Feb-2018",36,"C",8000,14.08
8026,"Feb-2018",36,"B",5000,9.44
8027,"Feb-2018",36,"C",10000,13.59
8028,"Feb-2018",36,"E",5000,22.91
8029,"Jan-2018",36,"A",4000,6.08
8030,"Jan-2018",36,"A",15000,6.72
8032,"Jan-2018",36,"D",10000,18.06
8033,"Mar-2018",36,"C",19000,14.07
8035,"Jan-2018",36,"A",40000,5.32
8036,"Mar-2018",36,"B",10000,10.41
8039,"Feb-2018",36,"A",18000,5.32
8040,"Mar-2018",36,"A",40000,5.31
8041,"Mar-2018",36,"C",16000,16.01
8042,"Jan-2018",36,"B",10000,11.99
8043,"Mar-2018",36,"B",25000,9.92
8044,"Mar-2018",36,"B",14000,11.98
8047,"Mar-2018",36,"A",12000,7.34
8048,"Mar-2018",36,"A",6000,6.71
8052,"Feb-2018",36,"A",7500,7.97
8053,"Feb-2018",36,"B",6000,10.91
8054,"Jan-2018",36,"B",10000,10.91
8055,"Jan-2018",36,"B",7500,9.44
8056,"Mar-2018",36,"E",25000,23.87
8057,"Mar-2018",36,"D",6600,18.45
8058,"Mar-2018",36,"B",15500,10.41
8060,"Mar-2018",36,"C",2000,13.58
8061,"Mar-2018",36,"B",4000,9.92
8062,"Feb-2018",36,"C",5000,16.02
8064,"Feb-2018",36,"B",6000,10.91
8065,"Jan-2018",36,"C",15000,13.59
8067,"Jan-2018",36,"C",24000,14.08
8069,"Mar-2018",36,"C",15600,14.07
8070,"Feb-2018",36,"B",15000,10.91
8071,"Jan-2018",36,"B",10000,10.91
8073,"Jan-2018",36,"B",6000,9.93
8075,"Feb-2018",36,"B",30000,10.42
8077,"Feb-2018",36,"A",4000,5.32
8081,"Jan-2018",36,"C",18000,15.05
8082,"Mar-2018",36,"B",7000,9.43
8086,"Mar-2018",36,"B",7000,9.92
8087,"Mar-2018",36,"B",4200,9.92
8088,"Feb-2018",36,"B",4800,11.99
8089,"Feb-2018",36,"B",16000,9.44
8090,"Mar-2018",36,"B",15000,9.43
8091,"Jan-2018",36,"A",1500,7.35
8094,"Feb-2018",36,"B",35000,9.44
8095,"Mar-2018",36,"B",15000,9.92
8097,"Jan-2018",36,"C",20000,14.08
8098,"Feb-2018",36,"B",17400,10.41
8100,"Jan-2018",36,"C",25000,13.59
8101,"Feb-2018",36,"D",8425,17.09
8102,"Mar-2018",36,"A",4000,6.07
8103,"Mar-2018",36,"B",28000,9.43
8104,"Jan-2018",36,"A",15850,6.08
8105,"Feb-2018",36,"A",4200,7.97
8109,"Mar-2018",36,"A",12500,7.96
8110,"Feb-2018",36,"C",15000,15.05
8111,"Mar-2018",36,"B",5000,9.43
8113,"Jan-2018",36,"D",2000,17.09
8115,"Jan-2018",36,"B",22500,10.42
8117,"Mar-2018",36,"C",16000,15.04
8120,"Jan-2018",36,"E",7100,22.91
8121,"Feb-2018",36,"A",12000,6.08
8122,"Mar-2018",36,"C",35000,16.01
8124,"Mar-2018",36,"B",6000,11.98
8125,"Mar-2018",36,"A",5000,7.34
8126,"Feb-2018",36,"C",5600,16.02
8129,"Mar-2018",36,"B",20000,10.41
8130,"Feb-2018",36,"C",35000,12.62
8132,"Mar-2018",36,"B",2500,10.9
8133,"Jan-2018",36,"A",10000,7.35
8134,"Feb-2018",36,"A",15000,5.32
8136,"Mar-2018",36,"A",6000,5.31
8138,"Mar-2018",36,"B",5000,9.92
8139,"Mar-2018",36,"A",10000,6.71
8140,"Feb-2018",36,"B",4500,9.43
8143,"Jan-2018",36,"A",10000,6.72
8144,"Mar-2018",36,"B",19000,10.9
8145,"Feb-2018",36,"A",7500,7.97
8146,"Feb-2018",36,"C",4800,13.59
8147,"Mar-2018",36,"B",18000,11.98
8148,"Mar-2018",36,"C",8000,12.61
8149,"Jan-2018",36,"A",15000,7.97
8151,"Feb-2018",36,"B",40000,10.91
8152,"Jan-2018",36,"C",10000,12.62
8153,"Jan-2018",36,"C",7200,14.08
8154,"Jan-2018",36,"A",30000,6.08
8155,"Mar-2018",36,"C",9500,12.61
8159,"Feb-2018",36,"A",35000,7.35
8160,"Jan-2018",36,"C",6000,12.62
8162,"Jan-2018",36,"C",12000,16.02
8163,"Jan-2018",36,"C",10800,15.05
8165,"Jan-2018",36,"A",14000,6.72
8167,"Mar-2018",36,"C",13000,13.58
8168,"Mar-2018",36,"B",8000,11.98
8169,"Feb-2018",36,"A",40000,5.32
8174,"Jan-2018",36,"B",40000,10.91
8175,"Feb-2018",36,"E",10000,24.85
8176,"Mar-2018",36,"B",5000,11.98
8178,"Feb-2018",36,"A",8500,7.97
8181,"Jan-2018",36,"D",9000,19.03
8182,"Jan-2018",36,"A",10000,6.72
8185,"Feb-2018",36,"C",5000,15.05
8187,"Feb-2018",36,"B",10000,10.42
8188,"Mar-2018",36,"B",20000,11.98
8189,"Jan-2018",36,"B",6500,10.42
8191,"Mar-2018",36,"B",12000,9.92
8192,"Feb-2018",36,"E",15200,24.85
8193,"Jan-2018",36,"C",8000,12.62
8194,"Mar-2018",36,"C",22000,14.07
8195,"Mar-2018",36,"D",8000,18.45
8197,"Mar-2018",36,"A",7000,6.07
8198,"Mar-2018",36,"A",10000,6.71
8199,"Feb-2018",36,"C",12000,13.59
8200,"Mar-2018",36,"A",4400,7.34
8201,"Feb-2018",36,"A",7000,6.72
8202,"Mar-2018",36,"A",25000,5.31
8203,"Feb-2018",36,"B",40000,9.44
8204,"Jan-2018",36,"B",24000,10.91
8205,"Mar-2018",36,"B",35000,10.41
8207,"Mar-2018",36,"B",5500,9.93
8208,"Feb-2018",36,"C",8600,14.08
8209,"Feb-2018",36,"B",18000,9.93
8211,"Mar-2018",36,"D",28225,20.39
8213,"Jan-2018",36,"B",4200,11.99
8214,"Jan-2018",36,"A",12950,7.35
8218,"Mar-2018",36,"D",10000,18.45
8219,"Feb-2018",36,"B",22000,11.99
8221,"Mar-2018",36,"B",6500,10.41
8222,"Feb-2018",36,"E",6000,25.82
8224,"Mar-2018",36,"B",7300,9.43
8225,"Feb-2018",36,"C",20000,12.62
8226,"Jan-2018",36,"D",6000,21.45
8227,"Jan-2018",36,"B",40000,11.99
8232,"Feb-2018",36,"C",15000,15.05
8233,"Mar-2018",36,"B",40000,10.9
8234,"Jan-2018",36,"A",6000,7.35
8236,"Jan-2018",36,"A",3600,7.35
8238,"Feb-2018",36,"B",5000,11.99
8240,"Feb-2018",36,"A",10000,7.97
8242,"Mar-2018",36,"A",40000,5.32
8243,"Mar-2018",36,"B",12000,9.43
8244,"Mar-2018",36,"B",1000,10.41
8245,"Mar-2018",36,"C",14000,12.61
8246,"Feb-2018",36,"A",10000,7.34
8251,"Feb-2018",36,"D",7500,20
8252,"Feb-2018",36,"D",30000,18.06
8253,"Feb-2018",36,"C",4800,12.61
8256,"Feb-2018",36,"C",10000,13.59
8257,"Feb-2018",36,"B",35000,10.42
8258,"Feb-2018",36,"B",25000,10.42
8259,"Mar-2018",36,"B",40000,9.92
8260,"Mar-2018",36,"B",20000,11.98
8261,"Mar-2018",36,"A",7900,6.71
8264,"Jan-2018",36,"C",6500,13.59
8265,"Feb-2018",36,"C",8000,15.05
8266,"Jan-2018",36,"C",9600,13.59
8267,"Jan-2018",36,"A",10000,5.32
8268,"Mar-2018",36,"E",8000,24.84
8270,"Jan-2018",36,"C",22800,12.62
8272,"Mar-2018",36,"A",12000,6.07
8276,"Mar-2018",36,"A",5000,7.34
8278,"Mar-2018",36,"B",10000,10.9
8279,"Feb-2018",36,"A",32000,7.35
8280,"Jan-2018",36,"C",3000,13.59
8281,"Jan-2018",36,"A",9000,6.08
8282,"Jan-2018",36,"A",12500,5.32
8284,"Jan-2018",36,"B",10000,9.93
8285,"Mar-2018",36,"D",11000,20.39
8286,"Mar-2018",36,"D",13000,17.47
8288,"Mar-2018",36,"B",21650,11.98
8289,"Jan-2018",36,"C",12000,12.62
8293,"Jan-2018",36,"B",5000,10.42
8294,"Jan-2018",36,"C",7000,14.08
8295,"Mar-2018",36,"B",3500,10.41
8296,"Mar-2018",36,"C",4800,12.61
8299,"Feb-2018",36,"C",10000,13.58
8300,"Mar-2018",36,"C",18000,12.61
8302,"Feb-2018",36,"C",4700,14.08
8304,"Mar-2018",36,"C",7500,16.01
8307,"Mar-2018",36,"B",8000,9.43
8309,"Jan-2018",36,"C",10000,14.08
8310,"Feb-2018",36,"B",10000,10.91
8313,"Feb-2018",36,"B",25200,10.91
8314,"Feb-2018",36,"B",10000,9.92
8315,"Feb-2018",36,"A",5000,7.34
8318,"Jan-2018",36,"A",12000,7.97
8319,"Feb-2018",36,"C",18000,12.62
8320,"Jan-2018",36,"B",6000,9.93
8321,"Mar-2018",36,"A",20000,5.31
8322,"Jan-2018",36,"B",12000,10.42
8323,"Feb-2018",36,"B",8500,10.91
8324,"Feb-2018",36,"B",4500,10.42
8325,"Jan-2018",36,"B",40000,10.91
8327,"Mar-2018",36,"B",4200,9.92
8328,"Mar-2018",36,"B",32925,9.92
8329,"Feb-2018",36,"D",12000,20
8330,"Mar-2018",36,"D",1500,19.42
8331,"Mar-2018",36,"A",6000,6.71
8333,"Jan-2018",36,"C",12500,14.08
8334,"Feb-2018",36,"A",23100,6.72
8335,"Jan-2018",36,"A",35000,6.08
8336,"Mar-2018",36,"B",30000,11.98
8338,"Jan-2018",36,"D",11700,19.03
8339,"Mar-2018",36,"A",4000,6.71
8341,"Jan-2018",36,"B",15000,9.44
8342,"Mar-2018",36,"C",18000,14.07
8343,"Mar-2018",36,"D",1500,18.45
8344,"Feb-2018",36,"B",10000,9.93
8346,"Mar-2018",36,"B",8000,11.98
8347,"Feb-2018",36,"A",30000,7.97
8349,"Feb-2018",36,"C",12000,16.01
8350,"Mar-2018",36,"C",35000,15.04
8352,"Mar-2018",36,"C",5000,14.07
8353,"Feb-2018",36,"B",1700,10.91
8354,"Mar-2018",36,"B",10000,10.41
8356,"Feb-2018",36,"A",12000,6.71
8357,"Jan-2018",36,"B",15600,11.99
8359,"Mar-2018",36,"B",4200,10.9
8361,"Mar-2018",36,"C",10000,13.58
8362,"Jan-2018",36,"C",6425,15.05
8363,"Mar-2018",36,"A",10000,7.34
8364,"Feb-2018",36,"B",20000,9.93
8365,"Feb-2018",36,"C",6400,15.05
8366,"Jan-2018",36,"A",35000,6.72
8368,"Jan-2018",36,"C",10000,13.59
8370,"Jan-2018",36,"D",21000,17.09
8371,"Jan-2018",36,"B",40000,10.42
8375,"Jan-2018",36,"A",40000,5.32
8376,"Feb-2018",36,"C",4200,12.62
8377,"Mar-2018",36,"D",10000,17.47
8378,"Mar-2018",36,"D",15000,19.42
8380,"Mar-2018",36,"B",4800,11.98
8381,"Jan-2018",36,"A",20000,6.72
8383,"Feb-2018",36,"C",3200,13.59
8384,"Feb-2018",36,"A",12000,6.72
8385,"Feb-2018",36,"B",10000,9.44
8386,"Mar-2018",36,"B",10000,11.98
8387,"Feb-2018",36,"B",5000,11.99
8388,"Jan-2018",36,"A",5000,7.35
8390,"Mar-2018",36,"A",16000,7.96
8391,"Mar-2018",36,"D",4000,20.39
8393,"Feb-2018",36,"A",20000,6.72
8394,"Feb-2018",36,"D",30000,20
8395,"Mar-2018",36,"B",6000,9.92
8396,"Feb-2018",36,"C",16100,16.02
8399,"Mar-2018",36,"C",35000,16.01
8400,"Jan-2018",36,"C",10000,13.59
8401,"Mar-2018",36,"B",40000,9.43
8402,"Feb-2018",36,"A",9000,5.31
8404,"Jan-2018",36,"A",29000,5.32
8406,"Jan-2018",36,"C",20000,12.62
8407,"Mar-2018",36,"D",15000,18.45
8409,"Feb-2018",36,"A",3000,6.08
8410,"Feb-2018",36,"B",20000,9.93
8412,"Mar-2018",36,"B",20000,9.92
8414,"Jan-2018",36,"C",19000,15.05
8416,"Mar-2018",36,"C",25000,13.58
8417,"Mar-2018",36,"B",3800,10.9
8418,"Feb-2018",36,"A",19000,6.72
8420,"Mar-2018",36,"C",6000,12.61
8421,"Mar-2018",36,"D",10400,18.45
8422,"Jan-2018",36,"A",10000,7.97
8423,"Jan-2018",36,"D",4000,20
8425,"Jan-2018",36,"A",12000,6.72
8426,"Jan-2018",36,"C",15000,14.08
8427,"Jan-2018",36,"B",15000,9.44
8428,"Jan-2018",36,"C",10000,16.02
8429,"Jan-2018",36,"C",11000,13.59
8430,"Mar-2018",36,"B",1800,10.9
8431,"Jan-2018",36,"D",1000,19.03
8432,"Jan-2018",36,"B",21000,10.91
8433,"Jan-2018",36,"C",8000,12.62
8435,"Jan-2018",36,"B",8000,11.99
8437,"Mar-2018",36,"A",40000,7.96
8440,"Mar-2018",36,"A",5000,7.34
8441,"Jan-2018",36,"B",1200,9.93
8445,"Feb-2018",36,"D",10000,20
8447,"Feb-2018",36,"A",19000,7.97
8449,"Feb-2018",36,"A",13500,6.07
8451,"Mar-2018",36,"B",9600,10.9
8452,"Jan-2018",36,"A",10000,6.08
8453,"Mar-2018",36,"B",24000,11.98
8454,"Jan-2018",36,"C",14200,16.02
8456,"Feb-2018",36,"A",7000,7.35
8457,"Feb-2018",36,"B",10000,10.42
8459,"Feb-2018",36,"B",12000,9.44
8460,"Jan-2018",36,"C",7000,12.62
8461,"Mar-2018",36,"A",7000,5.31
8465,"Jan-2018",36,"C",35000,14.08
8466,"Feb-2018",36,"C",27900,16.02
8467,"Feb-2018",36,"A",3600,6.08
8468,"Feb-2018",36,"D",16000,19.03
8469,"Mar-2018",36,"A",4800,6.07
8470,"Feb-2018",36,"A",4000,7.97
8471,"Feb-2018",36,"A",7825,5.31
8473,"Feb-2018",36,"C",8000,12.62
8474,"Feb-2018",36,"C",12000,16.02
8475,"Feb-2018",36,"B",40000,9.44
8477,"Jan-2018",36,"A",10000,5.32
8478,"Mar-2018",36,"A",20000,7.34
8479,"Feb-2018",36,"B",12000,10.9
8482,"Mar-2018",36,"D",16000,19.42
8483,"Mar-2018",36,"C",35000,14.07
8485,"Jan-2018",36,"A",12500,7.97
8487,"Feb-2018",36,"D",1000,18.06
8488,"Feb-2018",36,"B",30000,10.91
8490,"Jan-2018",36,"C",5000,13.59
8491,"Jan-2018",36,"A",3000,7.97
8492,"Mar-2018",36,"C",10000,15.04
8498,"Mar-2018",36,"C",4800,14.07
8499,"Feb-2018",36,"D",30000,17.09
8502,"Mar-2018",36,"B",39275,10.9
8505,"Jan-2018",36,"B",6000,9.44
8507,"Jan-2018",36,"C",25000,15.05
8508,"Feb-2018",36,"A",7000,7.35
8510,"Mar-2018",36,"C",35000,12.61
8511,"Mar-2018",36,"B",10000,9.92
8513,"Mar-2018",36,"B",5000,9.43
8514,"Jan-2018",36,"C",32000,16.02
8516,"Mar-2018",36,"B",3000,9.43
8517,"Mar-2018",36,"B",10400,10.9
8518,"Mar-2018",36,"E",7000,23.87
8519,"Feb-2018",36,"B",24000,10.42
8520,"Feb-2018",36,"D",9600,17.09
8521,"Mar-2018",36,"A",20000,6.07
8522,"Mar-2018",36,"B",18000,9.43
8525,"Mar-2018",36,"B",17500,11.98
8526,"Jan-2018",36,"A",35000,5.32
8531,"Mar-2018",36,"D",3600,19.42
8532,"Feb-2018",36,"A",6000,6.71
8533,"Mar-2018",36,"A",9000,5.31
8535,"Jan-2018",36,"B",6400,9.44
8537,"Jan-2018",36,"A",17000,6.72
8538,"Mar-2018",36,"C",8000,13.58
8539,"Jan-2018",36,"B",12000,9.93
8542,"Mar-2018",36,"A",17500,6.71
8543,"Mar-2018",36,"B",25000,9.43
8544,"Mar-2018",36,"B",40000,10.41
8546,"Jan-2018",36,"A",10000,6.72
8547,"Mar-2018",36,"C",4000,12.61
8548,"Mar-2018",36,"C",3700,15.04
8549,"Mar-2018",36,"B",5000,9.92
8551,"Jan-2018",36,"A",40000,5.32
8552,"Mar-2018",36,"B",10000,9.92
8553,"Mar-2018",36,"A",10000,5.31
8554,"Feb-2018",36,"A",24000,6.07
8556,"Jan-2018",36,"D",9000,18.06
8557,"Jan-2018",36,"D",18000,20
8559,"Mar-2018",36,"A",25000,7.34
8561,"Feb-2018",36,"A",11200,6.72
8562,"Feb-2018",36,"A",5000,5.31
8564,"Jan-2018",36,"B",17000,11.99
8565,"Jan-2018",36,"A",7500,7.97
8566,"Jan-2018",36,"D",4075,20
8567,"Feb-2018",36,"B",15000,10.42
8568,"Mar-2018",36,"B",1200,10.41
8569,"Mar-2018",36,"A",22000,7.96
8570,"Feb-2018",36,"B",40000,11.98
8571,"Feb-2018",36,"B",40000,9.93
8572,"Jan-2018",36,"C",3000,13.59
8573,"Mar-2018",36,"A",17000,6.07
8574,"Mar-2018",36,"A",7200,7.96
8576,"Mar-2018",36,"A",35000,7.96
8577,"Jan-2018",36,"A",3500,7.35
8578,"Mar-2018",36,"B",15000,9.43
8579,"Jan-2018",36,"B",1000,10.91
8580,"Jan-2018",36,"B",33000,10.42
8581,"Jan-2018",36,"C",8400,13.59
8582,"Feb-2018",36,"C",20000,13.58
8583,"Jan-2018",36,"A",35000,6.08
8584,"Jan-2018",36,"A",9975,6.08
8585,"Jan-2018",36,"A",13000,7.97
8587,"Feb-2018",36,"C",10000,14.08
8589,"Mar-2018",36,"D",15000,18.45
8590,"Mar-2018",36,"C",12000,16.01
8592,"Jan-2018",36,"C",4800,13.59
8593,"Jan-2018",36,"B",15000,9.93
8597,"Jan-2018",36,"B",20000,9.93
8598,"Jan-2018",36,"C",5000,13.59
8599,"Jan-2018",36,"C",15000,16.02
8600,"Jan-2018",36,"A",40000,6.08
8601,"Mar-2018",36,"C",20000,15.05
8602,"Feb-2018",36,"B",15200,9.43
8604,"Jan-2018",36,"B",4800,11.99
8605,"Jan-2018",36,"B",7500,9.93
8608,"Feb-2018",36,"A",8400,7.34
8609,"Feb-2018",36,"C",35000,13.59
8611,"Mar-2018",36,"B",17600,9.43
8613,"Jan-2018",36,"B",1800,10.42
8614,"Feb-2018",36,"C",10000,12.62
8615,"Feb-2018",36,"A",5000,6.71
8616,"Feb-2018",36,"A",10000,7.96
8617,"Mar-2018",36,"A",6000,7.34
8619,"Mar-2018",36,"B",21000,10.9
8620,"Mar-2018",36,"B",9000,10.9
8621,"Jan-2018",36,"A",10000,6.08
8622,"Jan-2018",36,"A",15000,5.32
8623,"Jan-2018",36,"A",2500,6.72
8625,"Feb-2018",36,"C",6000,14.08
8626,"Jan-2018",36,"B",9000,11.99
8627,"Jan-2018",36,"B",37000,9.44
8628,"Mar-2018",36,"D",6000,17.47
8629,"Feb-2018",36,"D",15000,17.09
8630,"Jan-2018",36,"C",6000,14.08
8631,"Mar-2018",36,"D",4800,18.45
8632,"Feb-2018",36,"C",32000,13.58
8633,"Feb-2018",36,"D",13500,19.03
8634,"Jan-2018",36,"A",10500,5.32
8637,"Jan-2018",36,"B",3000,11.99
8638,"Mar-2018",36,"B",18000,10.9
8639,"Jan-2018",36,"A",1375,7.97
8640,"Feb-2018",36,"B",5000,11.98
8641,"Jan-2018",36,"D",1000,17.09
8642,"Feb-2018",36,"A",30000,6.08
8643,"Jan-2018",36,"B",5000,9.93
8645,"Feb-2018",36,"A",5000,7.34
8647,"Feb-2018",36,"E",5000,22.91
8648,"Mar-2018",36,"C",28000,16.01
8649,"Mar-2018",36,"A",15250,6.71
8650,"Jan-2018",36,"B",29450,10.91
8651,"Mar-2018",36,"D",6800,17.47
8652,"Jan-2018",36,"E",4375,26.3
8653,"Feb-2018",36,"A",6000,7.97
8654,"Jan-2018",36,"A",20000,7.35
8655,"Mar-2018",36,"B",15000,9.43
8658,"Feb-2018",36,"C",30550,14.08
8659,"Mar-2018",36,"C",6000,15.04
8661,"Mar-2018",36,"B",15000,9.43
8662,"Jan-2018",36,"B",8000,10.91
8663,"Jan-2018",36,"A",21000,6.08
8664,"Jan-2018",36,"A",14000,7.97
8665,"Mar-2018",36,"A",6000,7.34
8667,"Jan-2018",36,"B",10500,10.42
8671,"Feb-2018",36,"A",7500,7.97
8672,"Jan-2018",36,"A",11000,6.08
8673,"Jan-2018",36,"A",17000,5.32
8674,"Jan-2018",36,"C",30000,15.05
8675,"Jan-2018",36,"D",4800,17.09
8678,"Jan-2018",36,"A",18000,5.32
8679,"Jan-2018",36,"A",35000,6.08
8680,"Jan-2018",36,"B",15000,9.93
8681,"Feb-2018",36,"C",9600,14.08
8682,"Feb-2018",36,"B",25000,11.99
8683,"Mar-2018",36,"A",8000,7.96
8684,"Feb-2018",36,"B",24350,9.93
8685,"Feb-2018",36,"B",14000,11.99
8686,"Mar-2018",36,"B",30000,10.9
8687,"Feb-2018",36,"B",5000,9.93
8688,"Feb-2018",36,"A",8000,6.72
8691,"Mar-2018",36,"B",8500,9.92
8693,"Jan-2018",36,"D",1800,19.03
8695,"Jan-2018",36,"D",7775,21.45
8696,"Mar-2018",36,"B",9600,10.9
8699,"Feb-2018",36,"B",20000,11.98
8704,"Jan-2018",36,"C",5000,13.59
8705,"Mar-2018",36,"B",4800,9.43
